source_system,evidence_type,evidence_group,period,period_label,period_order,domain,diagnostic,value,units,classification,raw_score,weight,weighted_score,support_direction,evidence_strength,confidence,interpretation,limitation,source_table
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,rainfall_forecast,Jun,June 2026,1,west_ethiopia,NMME precipitation anomaly,-14.751564025878906,mm/month,weak_below_normal,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,moderate,Weak monthly rainfall deficit signal.,Direct NMME ensemble-mean anomaly; does not show probability or model agreement.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Jun,June 2026,1,arabia_red_sea,NMME z200 anomaly,43.9582633972168,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Jun,June 2026,1,east_africa,NMME z200 anomaly,42.075828552246094,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Jun,June 2026,1,ethiopia,NMME z200 anomaly,42.81846618652344,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Jun,June 2026,1,greater_horn,NMME z200 anomaly,41.7053108215332,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,nmme_forecast_anomaly,upper_level_circulation,Jun,June 2026,1,north_africa_arabia,NMME z200 anomaly,38.907676696777344,m,positive_height_anomaly,1.0,1.0,1.0,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Positive z200 anomaly may suggest ridging/subsidence-supporting circulation.,"z200 alone is not sufficient; interpret together with u200, divergence, omega, and rainfall.",final_dynamic_evidence_matrix.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,div200,-4.835156214008945e-07,s-1,convergence,1.0,0.5,0.5,supports_dry_kiremt,moderate_dry_support,low_to_moderate,Upper-level convergence may suppress deep convection and supports dry-risk interpretation.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,mfc850,4.549273757610946e-09,kg kg-1 s-1 approximately,moisture_convergence,-1.0,0.5,-0.5,supports_wet_or_reduces_dry_risk,moderate_wet_support,low_to_moderate,Low-level moisture-flux convergence supports rainfall potential.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,omega500,-0.0123117329432531,Pa s**-1,rising_motion_tendency,-1.0,0.5,-0.5,supports_wet_or_reduces_dry_risk,moderate_wet_support,low_to_moderate,Negative omega indicates rising-motion tendency and supports rainfall potential.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,omega700,-0.0239461684029542,Pa s**-1,rising_motion_tendency,-1.0,0.5,-0.5,supports_wet_or_reduces_dry_risk,moderate_wet_support,low_to_moderate,Negative omega indicates rising-motion tendency and supports rainfall potential.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,q850,0.0111131530671312,kg kg**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"q850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,qu850,0.0313214856564907,kg kg-1 m s-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"qu850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,qv850,0.0437477589166821,kg kg-1 m s-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"qv850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,sst_proxy,302.47081294522894,K,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"sst_proxy is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,strf200,-25132457.962360136,m**2 s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"strf200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,tej_strength,15.476835491484232,m s**-1,moderate_tej,-1.0,0.5,-0.5,supports_wet_or_reduces_dry_risk,moderate_wet_support,low_to_moderate,Moderate/strong TEJ supports an active Kiremt upper-level jet background and reduces dry-risk confidence.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,u200,-15.476835491484232,m s**-1,easterly_flow,-0.5,0.5,-0.25,supports_wet_or_reduces_dry_risk,weak_wet_support,low,Easterly 200 hPa flow is consistent with TEJ background and supports rainfall potential.,Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,u850,2.956713863859334,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"u850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,v200,0.923324155209852,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"v200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,v850,4.212136931844198,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"v850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,vp200,10435593.981385965,m**2 s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"vp200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,wind_speed850,6.434126142041241,m s**-1,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"wind_speed850 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,z200,12434.56366177071,gpm,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"z200 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
CFSv2_NOMADS_June2026_init,cfsv2_raw_dynamic_consistency,dynamic_circulation_forecast,Jul,July 2026,2,ethiopia,z500,5880.940602858913,gpm,not_classified,0.0,0.25,0.0,neutral_mixed_or_context_only,neutral_or_context,context_only,"z500 is retained as circulation context, but it is not scored because raw values require anomaly or pattern-based interpretation.",Raw CFSv2 forecast field; not an anomaly relative to model hindcast climatology.,cfsv2_dynamic_area_mean_diagnostics.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,tej_core,ERA5 TEJ strength climatology,19.84536803014227,m s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,TEJ strength climatology is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,arabia_red_sea,ERA5 divergence200 climatology,-2.360226183625667e-07,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,ethiopia,ERA5 divergence200 climatology,-3.581771402497405e-07,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,greater_horn,ERA5 divergence200 climatology,-5.462492932944533e-07,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,north_africa_arabia,ERA5 divergence200 climatology,-3.4222552587428685e-07,s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,divergence200 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,congo_moisture_corridor,ERA5 mfc850 climatology,1.2920285023214024e-08,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,ethiopia,ERA5 mfc850 climatology,7.097439548807148e-09,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,greater_horn,ERA5 mfc850 climatology,2.1210609535669848e-09,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,western_moisture_entry,ERA5 mfc850 climatology,8.781335754311556e-09,kg kg-1 s-1 approximately,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,mfc850 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,arabia_red_sea,ERA5 omega500 climatology,-0.0093218148473478,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,ethiopia,ERA5 omega500 climatology,-0.0342398304405595,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,greater_horn,ERA5 omega500 climatology,0.0012197104375305,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
NMME_CPC_ENSMEAN,era5_climatological_context,circulation_baseline,Jul,July 2026,2,north_africa_arabia,ERA5 omega500 climatology,0.0069806180998667,Pa s**-1,baseline_only,0.0,0.0,0.0,neutral_mixed_or_context_only,neutral_or_context,high_for_climatology,omega500 is from ERA5 1991-2020 climatology. It describes normal Kiremt circulation but does not confirm 2026 anomaly by itself.,Baseline only; not a 2026 forecast anomaly.,final_dynamic_evidence_matrix.csv
